sex,age,educ,income,married,race
1,84,9,24100,0,1
1,30,1,0,1,2
0,25,10,56000,1,1
0,35,13,71030,1,4
0,58,14,7000,1,4
0,48,13,80000,1,2
1,36,9,5000,1,1
1,42,11,12300,1,2
0,39,11,58300,1,4
1,40,2,10320,0,2
0,39,9,150000,1,2
0,65,12,22200,0,1
1,26,9,29000,1,2
0,45,14,40000,1,1
1,69,11,14000,0,1
0,53,11,34000,0,1
1,37,5,39520,1,2
1,56,13,137000,1,1
1,76,11,8000,1,1
0,48,1,15000,1,2
1,37,8,0,1,4
0,58,11,42350,1,1
0,78,11,76900,1,1
0,19,9,0,0,3
1,19,8,3400,0,2
1,40,2,10800,0,2
1,20,8,100,0,1
0,49,9,12000,0,1
0,46,11,40000,1,1
0,44,7,0,0,1
0,67,6,12000,1,2
0,57,13,-10000,1,1
1,26,12,0,0,2
1,93,6,14900,0,2
0,22,13,11000,0,1
1,38,5,9400,0,2
0,23,8,14000,1,2
0,46,16,161000,1,1
0,49,11,1000,1,1
1,52,13,56050,1,1
1,35,13,20000,1,4
0,29,7,14800,0,2
1,27,13,30400,0,3
1,21,11,5000,0,4
0,32,9,26000,1,1
0,27,13,24300,0,1
1,62,8,4000,1,2
0,34,11,78000,1,1
1,33,11,25000,1,1
1,40,14,12000,1,4
0,42,13,69000,1,2
1,52,14,0,1,1
1,68,10,27500,1,1
0,46,13,242000,1,1
0,52,9,18000,1,3
0,61,9,8990,1,4
1,20,11,4300,0,1
1,26,3,0,0,2
0,76,9,20600,1,1
0,82,4,21700,1,1
0,52,13,31000,1,4
0,38,4,1200,1,3
1,21,12,9000,1,4
0,69,11,13000,0,1
0,79,8,56000,1,1
0,51,1,16000,1,4
0,18,8,9000,0,1
0,34,11,36000,1,2
1,74,2,9700,0,2
0,35,9,0,1,3
1,67,4,8800,0,2
1,46,6,0,1,2
1,34,9,28000,0,1
1,45,5,3600,1,2
0,69,13,50200,1,3
0,45,9,39000,0,3
1,58,14,30000,1,1
0,30,11,16000,1,4
1,48,3,0,1,2
1,35,11,19000,1,1
1,40,14,58300,0,1
0,27,11,16000,0,2
1,48,9,0,1,1
1,47,9,29000,1,4
0,35,14,60000,0,1
1,41,13,51000,0,3
1,53,11,24000,1,2
1,35,11,0,1,1
0,22,11,7200,0,4
1,47,6,12900,1,1
0,24,11,17000,1,1
1,19,9,0,0,3
0,65,13,3200,1,4
0,26,13,30000,0,1
1,71,13,10800,0,1
0,40,13,22000,0,4
1,59,9,4700,0,4
1,29,9,1500,0,1
1,28,13,41300,1,4
1,41,11,12400,1,1
0,78,8,13700,0,1
1,46,9,15000,0,1
1,24,11,24000,1,1
1,25,4,10000,1,2
0,54,11,34500,1,4
0,47,12,72000,1,4
0,27,9,12000,0,3
0,37,9,56000,1,1
1,48,11,26000,0,1
0,38,11,75000,1,1
0,30,13,80420,1,2
1,35,11,27000,1,1
1,41,12,7000,0,1
0,77,5,6000,1,2
1,22,8,10000,0,2
0,71,1,8300,1,4
1,45,13,25000,1,4
1,43,11,110000,1,1
1,33,9,0,1,1
1,22,11,41000,0,1
0,68,13,9300,1,4
0,57,1,25000,1,4
0,20,9,0,0,1
1,41,7,0,1,2
0,21,9,12300,0,2
0,46,1,25000,1,2
0,46,6,8000,0,2
1,41,11,39200,0,1
1,58,1,18000,0,1
1,23,11,0,1,1
1,71,10,28200,1,4
1,43,11,28800,1,1
1,77,9,0,0,1
1,66,12,35800,0,1
1,52,3,1800,0,2
1,34,14,200,1,1
1,20,7,4000,0,2
1,51,16,68300,1,1
0,89,8,33300,1,1
0,37,13,135000,1,1
0,56,9,34000,1,1
1,64,13,43400,1,1
1,87,9,19600,1,1
1,20,11,6000,0,2
1,51,13,43400,1,4
0,26,8,20000,1,2
1,44,11,3300,0,1
0,46,11,60000,1,2
1,40,13,58000,1,1
0,38,9,35000,1,2
1,33,9,30000,0,1
1,36,9,24000,1,2
0,43,12,103000,1,1
0,42,13,462000,1,1
0,26,8,8000,1,2
0,26,9,15000,1,1
0,82,4,7800,0,1
1,46,11,2000,0,4
0,54,1,22200,0,2
0,41,11,27000,1,1
1,49,13,6600,1,1
1,48,15,34200,0,1
1,39,13,62000,1,1
0,18,10,10000,0,1
1,31,12,35000,1,1
0,23,11,920,1,4
1,59,6,0,0,4
1,78,7,30700,0,1
1,49,9,5900,0,2
0,50,14,99370,1,1
1,51,14,31000,1,1
1,84,7,8400,0,3
0,20,7,0,1,2
1,67,13,144300,1,1
0,38,11,50000,1,2
0,40,9,90000,1,1
1,67,9,7200,0,1
1,63,11,15400,1,1
0,29,3,0,0,4
1,22,10,20600,0,2
1,40,13,17500,1,1
1,40,1,7000,1,2
0,46,11,55000,1,1
0,46,4,49600,1,2
0,26,12,26000,1,1
1,23,9,17000,0,2
1,49,13,23000,1,2
1,34,14,36000,0,3
1,55,4,530,0,4
1,44,9,60000,0,1
0,74,1,0,1,3
1,19,10,2500,0,1
1,83,3,9800,0,1
0,39,6,1100,0,2
1,32,9,6700,0,1
1,29,11,12000,1,1
1,46,9,32000,0,2
1,32,9,6700,1,2
1,39,13,30000,0,1
1,32,14,82000,1,4
1,64,12,13530,0,1
1,48,12,0,1,2
1,41,11,10700,0,3
0,43,13,121000,1,1
0,56,5,22000,0,1
0,93,9,6000,0,1
1,75,10,38600,0,1
1,43,3,0,1,2
0,89,9,168800,1,1
0,41,16,150000,1,4
1,23,12,9000,0,1
1,41,9,0,1,2
1,50,1,0,1,2
1,30,9,6000,0,1
1,29,11,60700,0,3
1,46,15,44000,1,1
0,62,14,66800,1,1
1,39,2,10800,1,2
0,42,9,329020,1,1
1,49,12,8400,1,1
0,21,9,22000,0,1
1,69,6,3600,1,1
1,55,11,57000,0,1
0,51,14,35300,0,1
1,35,14,0,0,4
0,49,13,58000,1,1
1,55,9,19000,0,1
0,20,11,22050,0,2
0,26,13,30670,1,1
0,66,10,12140,0,1
0,52,13,49500,1,2
1,81,9,13600,0,1
0,42,14,20100,1,1
0,26,11,18500,0,1
1,24,11,25300,1,2
1,35,15,119000,0,2
0,63,8,9000,0,1
1,62,9,0,1,1
0,26,9,21000,0,2
1,54,11,50000,1,1
1,22,9,23000,1,1
1,30,9,0,1,2
0,38,11,251000,1,1
0,28,3,0,0,2
0,93,9,11000,0,1
0,21,9,22000,0,2
1,79,9,140600,1,1
0,25,9,6000,0,2
0,84,14,153700,1,1
0,21,9,2500,0,3
0,19,7,0,0,2
1,48,14,59000,1,1
1,53,6,0,1,4
0,58,12,24070,1,3
0,54,10,251000,0,1
0,36,10,7700,0,1
1,54,1,34000,1,2
1,44,1,6100,1,4
0,43,16,8500,0,1
0,38,12,25000,1,1
0,41,11,29500,1,1
0,53,15,205000,1,1
1,44,12,10000,1,1
0,40,3,25000,1,2
1,21,9,0,0,2
0,31,13,95000,0,4
1,42,10,30000,0,3
0,40,15,255000,1,1
1,25,10,50000,0,1
1,34,9,47500,1,1
1,89,9,13000,1,1
0,29,14,37000,1,1
0,53,14,42000,1,1
0,33,13,75000,0,1
0,42,13,145000,0,1
1,25,9,0,0,2
1,47,11,40000,0,1
0,47,11,28300,1,1
0,52,13,74000,0,1
0,23,12,23200,0,1
1,59,13,291000,1,1
0,53,9,24000,1,2
0,31,15,80100,1,1
1,38,11,4800,0,2
0,31,5,0,0,2
0,27,9,17000,1,1
1,20,11,6300,0,2
0,66,9,30000,0,3
0,36,12,40000,0,4
0,38,12,55000,0,4
0,20,11,19000,0,1
1,41,12,15500,0,2
1,31,11,15690,0,4
1,43,14,0,1,1
0,19,9,0,0,4
1,35,9,23240,0,2
1,39,2,0,0,2
0,35,6,16000,1,2
0,20,9,0,0,1
1,64,10,12120,0,1
0,60,9,36000,0,1
1,63,11,5000,1,1
0,61,9,20000,1,1
0,39,7,200,0,2
1,47,13,2000,1,1
1,47,11,55000,0,3
0,34,11,33600,0,1
1,59,9,0,0,1
0,48,13,72000,1,1
1,43,14,1000,1,4
0,47,9,40000,1,1
1,72,9,4500,0,1
1,26,13,0,0,1
0,61,14,120000,1,1
1,51,13,63000,1,4
0,61,2,5600,1,4
0,45,15,713000,1,1
1,68,9,9800,0,1
1,18,11,0,0,4
1,64,1,0,1,4
0,49,11,18800,1,1
1,46,9,25400,0,1
1,19,9,0,0,3
0,51,14,72000,0,4
1,40,12,24000,0,1
1,60,7,490,0,1
0,74,9,16500,0,2
1,42,5,0,1,3
1,55,9,12000,1,1
1,37,13,25000,1,1
1,77,11,28300,0,1
0,54,8,47000,1,1
1,22,9,22000,0,1
1,41,13,45000,1,4
1,22,6,17600,1,1
0,44,10,137000,1,1
1,26,13,37000,1,2
0,18,9,1900,0,2
1,71,10,18800,0,1
1,30,13,71000,1,1
0,56,11,45520,1,4
1,49,9,0,1,1
1,29,5,0,1,2
1,36,5,17000,0,2
0,22,2,10000,0,2
1,28,9,0,1,3
0,47,15,6400,0,4
1,19,3,20470,0,2
0,29,13,2300,1,1
0,38,10,26000,1,2
1,22,9,9000,0,2
0,56,9,21000,1,4
0,20,9,15000,0,2
0,25,11,0,0,2
0,34,16,50000,1,1
1,44,13,25000,1,4
0,82,9,16200,0,1
0,28,11,26000,1,2
0,74,13,22800,1,4
0,24,11,4400,0,2
1,77,12,0,0,2
1,40,2,15000,0,2
1,71,10,4900,1,1
0,22,3,17000,1,2
1,35,9,0,1,1
0,38,9,3600,0,2
1,20,10,0,0,3
0,54,3,5700,0,4
1,69,10,5300,1,1
0,48,11,0,1,4
1,44,9,41230,1,1
0,57,13,157500,1,1
1,22,11,2500,0,2
1,19,11,2500,0,1
1,68,9,21500,1,1
1,38,11,28000,1,1
0,43,10,32000,1,1
0,65,9,16300,0,1
0,36,10,61000,1,2
0,28,4,14600,1,2
0,22,14,60000,0,4
0,24,9,48000,0,2
0,54,9,15700,1,1
0,72,14,144000,1,1
0,79,7,10800,1,1
0,27,12,4600,0,1
0,29,16,33600,1,1
0,64,10,35000,1,1
0,37,9,36004,1,1
0,40,12,0,1,1
1,29,9,0,1,2
1,52,13,1500,1,1
1,40,11,55000,0,1
1,45,11,60000,1,1
1,21,11,1500,0,4
0,71,11,38200,0,1
1,47,8,4000,1,2
1,70,4,0,1,2
0,41,4,27600,1,2
1,32,1,18800,1,4
0,68,2,32200,0,2
0,23,9,23000,1,2
0,25,13,33500,0,4
0,74,14,45500,1,1
1,50,14,65000,1,1
0,54,12,23000,0,1
1,37,11,3100,1,1
1,60,12,1500,1,1
1,24,11,44010,0,4
1,67,13,24600,1,1
0,56,13,70000,1,4
0,29,8,0,0,1
0,31,11,50000,1,2
1,36,4,0,0,2
0,31,3,1000,1,2
1,51,3,11500,0,2
0,49,15,32000,1,2
0,69,9,39600,1,1
1,73,11,2500,1,1
1,20,11,0,0,1
1,21,9,20090,0,2
1,18,11,0,0,1
0,26,11,28000,1,2
0,20,8,1600,0,2
0,20,11,1800,0,2
1,55,11,15000,1,1
1,25,6,7700,1,2
1,18,8,0,0,4
0,29,1,20000,1,2
1,62,11,62200,1,1
0,38,16,329000,0,1
1,19,7,10200,0,2
1,43,10,30800,0,1
0,65,11,11400,1,1
0,50,1,24800,1,4
0,57,10,23000,1,1
0,34,12,12500,0,3
1,25,6,15000,0,2
1,46,13,0,1,4
1,47,9,8040,1,2
1,39,11,37000,0,1
1,21,3,0,0,2
0,30,13,37000,0,4
0,89,9,23000,0,1
1,57,13,63000,1,1
1,34,13,60000,1,1
0,26,9,27800,1,2
0,46,13,54750,0,2
0,39,9,3500,0,1
0,37,13,7100,0,2
0,39,14,36000,1,1
0,36,7,8800,0,2
0,65,9,6200,1,2
0,41,9,53000,0,2
1,22,10,3000,1,1
0,61,13,57000,1,4
1,85,11,147300,0,1
0,48,9,54000,1,2
0,33,3,28000,1,2
0,57,12,27000,1,1
0,59,9,37150,1,4
0,28,9,30000,1,2
1,28,9,0,1,2
1,49,9,70000,1,1
1,39,4,8400,1,2
0,45,11,25800,1,1
1,26,12,19000,0,1
1,37,11,10,0,3
0,37,3,17100,1,2
0,41,13,72030,1,1
1,55,9,0,1,1
1,84,6,11000,1,1
1,20,9,2500,0,2
1,68,7,5200,1,2
1,29,12,11000,0,4
0,22,11,0,0,1
1,55,9,35000,1,1
0,67,8,7300,1,4
1,93,11,46500,0,1
0,39,15,60000,1,3
0,39,7,7000,1,2
0,73,16,15400,0,1
0,20,11,0,0,4
0,44,16,128350,1,1
0,55,13,550,0,1
1,54,9,35000,1,2
1,57,10,8300,0,3
0,28,6,20000,1,1
1,30,6,1690,0,2
0,31,9,11400,0,1
0,48,11,12000,1,1
0,18,9,7000,1,1
1,20,1,0,1,2
0,52,6,0,0,1
0,49,9,0,1,1
1,20,8,1000,0,2
1,38,10,27000,1,4
1,45,11,5000,0,3
1,18,4,0,0,1
0,24,8,1800,0,3
0,45,13,54000,0,4
0,18,10,1300,0,2
0,41,14,53000,1,4
1,34,11,13000,1,1
1,70,9,7200,0,2
1,47,13,15520,0,1
0,33,11,24000,1,2
0,66,9,111600,1,1
0,32,16,16600,1,4
1,54,11,74200,0,1
1,33,10,46000,0,3
1,34,9,0,1,2
1,73,9,19000,0,1
1,43,9,16800,1,1
0,48,2,35000,1,2
0,21,9,14400,0,2
0,43,9,68000,0,1
1,40,11,28600,1,1
1,19,8,2900,0,1
0,39,7,28000,1,2
1,35,13,21000,1,1
1,31,3,0,0,2
1,18,10,4000,0,1
0,27,9,28800,1,3
1,54,9,0,1,1
1,27,7,8000,1,1
1,70,9,7200,0,3
1,36,14,17000,0,1
0,93,5,31900,1,2
1,41,12,38200,1,1
0,21,12,1500,0,1
1,18,5,0,1,2
0,73,13,53900,1,1
1,63,9,38460,1,1
0,28,9,3200,0,1
1,43,5,7700,1,2
1,44,9,45000,0,2
0,78,10,7400,1,1
1,48,10,37200,1,1
1,30,12,0,0,1
1,28,9,0,1,2
0,45,1,0,1,2
1,33,9,0,1,2
1,35,11,65000,0,1
0,66,14,87000,1,1
0,54,2,29140,1,2
1,86,10,31100,0,1
0,22,8,5400,0,3
0,76,13,138300,1,1
1,27,9,14900,1,2
0,26,4,0,0,2
0,44,4,35000,1,2
1,44,15,36000,1,1
1,20,11,10600,0,1
1,66,10,23300,0,1
1,48,13,0,1,4
0,62,10,21000,1,3
1,60,6,43000,1,1
0,43,11,19100,1,4
1,80,9,600,1,1
0,41,11,14400,1,2
1,56,11,17500,1,1
1,36,13,120000,1,1
0,55,8,14300,0,1
1,56,9,35960,1,1
1,24,13,9000,0,1
0,29,9,32000,1,2
0,38,4,0,0,2
0,31,2,32000,0,2
1,35,13,57000,0,4
0,25,3,10800,0,2
0,34,11,80020,1,1
1,18,7,2000,0,1
1,65,14,31000,0,1
1,22,9,24000,1,1
0,87,9,42600,1,1
1,21,10,36000,0,1
0,19,9,4500,0,2
1,41,10,21000,1,1
1,41,11,18300,1,1
0,80,16,42000,1,1
0,21,12,0,0,2
0,20,11,0,0,4
0,67,11,25250,1,1
0,72,13,41200,0,4
1,70,11,6800,0,3
1,28,9,0,1,1
0,20,3,7900,0,2
1,40,13,840,1,1
0,67,5,17000,1,4
1,35,13,46000,1,1
1,51,5,54100,0,2
0,24,9,12500,0,1
0,64,2,13800,1,1
0,36,9,30000,0,1
1,75,9,22300,0,1
0,70,10,6000,1,1
0,43,9,55000,0,1
0,22,11,19800,0,3
1,22,11,600,1,4
1,72,5,7900,1,2
0,85,13,31390,0,2
1,43,14,35400,0,1
0,25,9,18560,1,1
0,44,9,60100,1,1
1,64,11,11000,1,1
0,36,8,250,0,3
0,48,12,90230,1,1
1,46,11,0,1,4
0,35,9,30000,0,1
0,37,13,65400,0,2
1,27,2,0,1,2
0,20,3,11000,0,2
1,75,9,2800,1,1
1,43,10,24000,1,1
1,78,11,10670,0,1
0,26,8,7500,0,2
1,60,12,76000,1,1
1,77,10,41200,1,1
0,43,11,30750,1,4
1,37,9,0,1,3
1,51,11,7000,0,1
0,57,11,341800,1,4
0,45,3,13000,1,2
1,40,2,12370,0,2
0,36,12,50000,0,1
1,29,1,920,0,2
0,36,10,98000,1,1
1,31,12,29000,1,1
0,19,7,10000,1,1
0,20,9,3700,0,1
1,59,11,6600,0,1
1,53,9,510,1,1
0,67,13,7200,0,4
1,36,11,0,0,1
1,28,9,28900,0,2
0,43,9,53000,1,2
0,32,13,32000,0,2
0,48,11,92000,1,1
1,50,11,1100,1,1
1,78,10,12500,1,1
0,26,13,10000,0,4
0,49,1,9600,1,4
1,53,13,40000,1,1
0,36,8,6400,0,2
0,47,2,24800,1,2
1,33,9,17000,1,1
1,83,2,8100,0,2
1,86,3,11400,1,4
1,76,13,1700,1,1
1,45,13,0,1,4
0,68,11,6500,1,1
1,45,9,25000,1,1
1,41,9,17610,0,4
1,53,16,52000,0,2
0,35,10,42500,1,1
0,47,14,58000,1,1
1,40,13,51000,1,4
0,33,10,6160,0,2
0,26,9,35000,0,1
0,20,8,11000,1,2
0,25,8,25000,1,2
0,79,13,14700,1,1
1,42,14,132150,0,1
0,70,9,300,0,3
0,38,13,5000,1,4
0,43,13,43100,1,1
0,18,7,0,0,2
0,47,11,70000,0,3
0,40,12,70000,1,1
1,25,1,7700,1,2
0,37,13,50120,1,1
0,22,11,8550,0,1
1,60,11,38100,0,1
1,39,7,0,1,1
0,18,7,4400,0,1
1,42,9,0,0,2
1,30,11,12000,1,1
1,42,3,19800,0,2
1,35,13,56300,0,1
1,41,5,8700,1,2
1,33,14,71000,1,2
1,51,11,15000,0,1
0,42,13,61410,0,1
1,25,3,20000,0,2
1,81,6,8440,0,1
0,28,14,19100,1,4
1,34,12,30000,1,1
1,63,13,12000,1,1
0,43,6,23500,1,1
0,23,6,1500,0,2
0,71,13,50800,1,1
1,35,9,20000,1,1
0,28,15,20400,1,2
1,20,7,8300,0,4
0,43,9,40500,0,1
1,56,12,5250,0,1
1,45,9,44000,1,1
0,31,3,29000,0,2
1,51,3,14600,0,2
1,44,12,10800,0,1
1,86,7,16400,0,1
0,21,11,2000,0,4
1,78,12,22700,0,1
1,60,9,60000,1,1
1,35,8,0,1,2
1,60,9,8100,1,1
1,82,9,11800,1,1
0,26,3,6800,1,2
1,38,13,26300,1,1
1,70,9,5700,1,1
0,30,9,17000,0,2
1,33,14,83000,1,4
0,71,14,31100,1,1
0,41,11,50000,0,1
0,25,1,7000,1,2
0,40,9,0,1,1
0,30,12,18000,0,2
1,30,2,0,1,2
0,44,13,83000,1,1
0,44,3,16800,0,2
0,42,11,18000,1,4
1,31,13,38100,0,1
0,52,13,65400,0,1
0,50,10,42000,1,1
1,69,9,17560,1,1
0,30,9,28500,1,2
1,23,12,0,1,1
1,51,13,25000,0,1
1,64,11,40,1,1
0,75,11,55800,1,1
1,47,9,600,1,1
0,81,9,1000,1,4
1,60,11,20000,1,1
1,68,9,23800,0,1
0,19,9,12000,0,2
1,32,13,0,1,4
1,29,9,12000,1,4
0,49,13,0,1,1
0,28,9,14000,0,2
0,28,4,36000,0,2
1,70,7,1100,0,2
1,32,11,6000,0,2
0,60,5,29070,1,1
0,35,5,0,1,2
1,23,4,0,1,2
0,39,7,27100,1,1
1,50,10,22000,1,1
0,38,9,25000,0,3
1,41,10,4400,1,1
1,77,8,6800,0,1
1,24,9,151400,0,2
0,44,10,5600,0,1
1,59,6,260,1,1
1,31,13,37000,1,1
1,21,11,3800,0,1
0,30,13,251000,0,1
0,53,9,12000,0,1
0,20,7,1000,0,3
1,21,9,4100,1,3
1,43,13,39000,0,1
1,72,6,11100,0,3
1,50,9,19100,1,4
1,27,9,30000,0,4
1,44,13,51000,0,1
0,38,3,22000,1,2
1,75,4,9200,1,1
0,58,15,261000,0,1
0,52,9,0,0,3
0,35,11,38000,1,1
0,67,9,17900,0,1
1,76,9,10200,1,4
0,24,9,29000,0,2
0,32,7,26000,0,2
1,74,9,20680,0,1
1,29,13,28000,0,4
0,35,9,1800,0,1
0,19,9,3000,0,1
0,35,9,0,0,1
1,49,3,6000,1,2
1,38,9,48000,1,1
1,33,9,13600,1,1
0,49,9,30000,1,2
0,24,8,11700,1,2
1,24,11,21000,0,4
1,39,15,15000,1,1
0,52,13,36000,1,1
1,59,11,8720,0,1
1,38,10,0,1,2
1,52,6,26000,0,1
1,67,13,0,1,2
1,36,11,5300,0,3
0,43,14,345000,1,1
0,47,11,25000,1,1
0,71,9,14700,1,1
1,34,13,72200,0,4
0,53,7,10300,0,1
0,35,13,104000,1,2
1,41,13,33000,1,1
1,30,12,27000,0,1
1,45,15,251000,1,1
1,44,11,11500,1,1
0,36,9,20000,0,1
0,28,14,6900,0,1
1,46,11,15000,1,1
0,48,12,32000,1,1
1,31,9,0,1,2
1,22,9,20000,0,2
1,55,9,910,0,2
1,58,13,38100,1,4
0,44,12,26200,1,1
0,20,11,16000,1,2
0,46,13,51070,1,1
1,53,11,13500,1,1
0,44,11,75000,1,1
0,55,12,55000,1,3
1,56,8,0,1,1
0,76,5,8604,0,2
0,35,14,1200,1,4
0,45,15,90000,1,1
0,68,9,11500,0,2
0,25,7,22000,0,2
1,60,12,0,0,2
0,19,11,500,1,4
1,20,11,8400,0,1
0,46,3,800,0,2
1,53,11,27180,0,1
1,71,8,12300,1,1
1,59,13,56000,1,1
0,60,13,33000,0,1
1,35,9,1000,0,1
1,54,14,56400,1,1
0,38,11,12000,1,2
1,87,9,0,0,1
1,47,9,40000,1,2
1,45,1,3000,1,4
1,44,11,49000,0,3
0,28,11,23100,1,2
1,50,14,52000,1,4
0,21,9,9000,1,2
1,54,13,80000,1,4
1,35,7,11700,0,4
0,58,3,34000,1,2
1,26,9,800,1,2
0,26,9,2900,0,1
0,54,6,34000,1,1
1,70,13,4300,1,4
0,37,14,363000,0,1
0,68,4,6000,1,2
0,55,14,30300,1,1
1,85,11,31700,0,1
0,81,9,43800,1,1
1,28,12,49000,0,4
0,18,7,0,0,2
0,68,7,48100,0,2
1,85,6,9000,0,1
0,33,9,22000,0,2
0,48,13,82000,1,1
0,59,15,31000,1,1
1,42,13,91500,1,1
1,42,14,191000,0,1
1,24,12,9000,1,4
0,30,12,80000,1,1
0,22,9,8800,0,4
1,45,12,-1500,1,1
1,41,1,7300,1,2
1,18,5,0,0,2
0,32,11,20000,0,1
1,82,9,7200,1,1
0,18,7,0,0,2
1,83,9,8500,0,4
1,19,9,2000,0,1
1,18,7,0,0,1
1,51,9,6000,1,1
0,70,9,29200,1,2
1,26,12,8000,1,2
0,30,3,11000,1,2
1,50,9,17200,1,1
0,46,12,34400,1,2
1,30,12,30500,0,4
1,44,13,10200,0,1
1,30,9,0,1,2
1,26,13,18000,1,1
0,47,13,42000,0,1
1,31,9,0,1,2
1,45,9,20300,0,3
1,49,3,3800,1,1
1,26,9,19000,1,2
0,32,11,70000,1,1
1,40,12,22000,1,2
1,47,12,62000,0,1
1,57,10,0,1,2
1,49,13,65000,1,4
1,19,9,6500,0,1
1,25,3,12500,0,2
0,21,5,16600,0,2
0,19,7,0,0,2
0,53,13,56000,1,1
0,18,9,2700,0,2
1,65,9,2200,1,1
1,31,3,0,0,2
0,44,11,34200,0,1
1,27,12,58800,1,1
1,63,13,21800,1,1
1,73,9,9800,0,1
1,37,11,0,1,1
1,43,13,12600,1,1
0,44,13,35000,1,4
1,42,16,60500,1,4
0,51,13,86000,1,1
0,38,9,32050,1,1
0,37,13,49500,1,1
0,50,14,37000,0,4
1,21,11,22000,0,1
0,57,9,25800,1,1
0,70,8,0,1,4
0,33,9,44000,1,1
1,22,9,7500,1,2
1,70,14,49300,0,3
0,32,13,600,0,4
1,35,12,0,1,1
0,35,10,39000,1,4
1,27,14,37550,1,2
0,65,16,231000,1,4
1,48,9,58000,0,1
1,47,3,12000,1,2
1,42,1,1300,1,2
1,75,7,20400,0,1
1,33,8,12000,1,2
0,22,12,10000,0,1
1,58,14,46000,1,1
0,24,11,15000,0,1
0,26,13,0,0,4
1,65,1,7800,0,4
1,43,7,7300,0,3
1,30,11,15600,0,2
0,30,13,42660,0,1
1,60,13,54600,0,1
0,44,12,114000,1,1
1,29,11,13300,0,1
1,62,13,18600,1,2
1,58,13,6400,0,1
1,75,7,12600,0,1
1,37,10,-1100,1,1
1,28,15,0,0,2
1,73,8,6500,0,1
0,36,5,2400,0,1
1,81,11,5000,0,3
1,65,11,3800,1,1
1,52,12,20100,0,1
1,20,9,0,0,2
1,32,14,25300,0,3
1,33,9,5300,1,1
1,32,7,9200,0,3
1,45,3,0,1,2
1,48,2,3900,1,2
0,37,12,75000,1,1
1,48,7,21800,1,4
0,29,11,43100,1,1
0,41,13,96930,1,4
0,43,13,8400,0,1
0,51,2,22000,0,2
1,58,8,18000,1,1
1,40,13,0,1,2
1,68,9,5800,1,1
0,36,9,39000,1,2
0,53,15,86000,1,1
1,54,9,7800,0,2
1,27,12,19300,0,1
1,36,4,0,1,2
1,23,11,4000,1,1
1,28,14,40000,0,1
1,32,9,0,0,3
1,47,11,40000,1,1
0,62,9,8000,1,3
0,18,9,1500,0,2
1,74,14,29500,0,3
0,48,1,6900,1,2
1,71,13,4100,1,1
1,39,13,3200,0,3
0,30,11,14000,1,2
1,51,7,32000,0,1
0,55,11,31000,1,1
0,36,10,11000,0,3
0,30,9,20620,0,4
0,67,9,13200,1,1
1,70,10,16300,0,1
0,37,11,45000,0,1
1,29,11,35000,1,1
1,26,6,9600,1,2
1,36,11,36000,1,1
1,54,15,20500,0,1
0,66,11,44000,1,1
0,58,10,27000,1,3
1,26,1,5000,0,2
1,47,11,0,0,4
1,35,9,57000,1,1
0,25,13,21000,0,1
1,40,14,42000,1,1
0,58,11,15600,0,1
0,28,9,26000,0,2
1,22,3,9000,0,2
0,74,9,23200,1,1
1,32,13,2000,1,1
1,37,13,0,1,1
1,44,11,4200,1,1
0,38,10,23510,1,4
0,32,13,65000,1,1
1,24,8,0,0,2
1,64,9,0,1,1
0,56,13,20100,1,4
0,45,9,0,0,1
0,21,9,13000,0,3
0,28,13,47000,1,1
1,40,9,20600,0,1
0,55,16,52000,0,1
0,24,11,600,0,2
1,81,9,2500,1,1
1,32,12,8000,1,1
0,60,9,30000,1,2
1,25,9,9500,1,1
1,47,14,54000,0,1
1,28,9,0,1,2
0,53,15,75000,1,1
0,26,14,0,0,1
0,51,13,287000,1,1
0,39,9,46200,0,1
1,33,12,7400,0,2
1,25,11,43800,1,1
1,46,9,500,0,1
1,55,9,0,1,1
0,50,13,96000,1,1
0,64,11,38300,1,1
1,64,13,23490,1,1
1,26,9,7200,0,3
0,59,9,33200,1,1
1,71,9,5000,1,1
0,21,9,0,0,2
0,50,13,67000,1,1
0,68,12,8400,1,3
1,19,11,0,0,4
0,47,9,16000,1,4
1,78,11,140700,0,1
1,18,11,4200,0,1
0,22,9,20000,1,2
1,48,9,42000,1,2
1,39,11,55000,1,1
1,31,11,34000,1,1
0,29,11,40000,0,1
1,58,11,13760,1,1
1,38,12,10600,1,2
1,38,9,200,0,1
1,30,13,15000,1,4
1,47,10,6700,0,1
0,33,8,29000,1,2
1,43,7,0,1,1
0,50,13,0,1,1
1,35,11,25000,1,1
0,53,13,90000,1,1
0,21,9,0,0,1
0,73,15,43800,1,1
0,46,13,261000,1,1
1,21,11,1550,0,2
1,86,9,0,0,1
0,20,11,10000,0,2
1,24,9,6000,0,2
0,37,6,31000,1,1
0,58,9,14500,0,1
1,26,13,0,1,4
0,35,11,70000,1,1
1,56,9,26600,0,2
1,25,10,3000,0,1
0,36,9,27000,0,1
1,29,13,50000,0,1
0,53,9,17000,0,1
1,41,9,12400,0,1
1,23,9,0,1,2
0,74,9,57300,1,2
1,20,11,5710,0,1
0,23,11,15600,0,2
0,72,9,21500,1,1
1,19,11,0,0,1
0,63,1,12540,1,2
1,53,8,18860,1,4
1,71,13,13070,0,1
0,41,9,12000,0,2
1,45,9,20000,0,1
1,47,13,40000,1,1
